AUC,PSD,AutoCorr,SampEn
0.04143003084336408,0.9999303631131,0.9952077194450184,0.3421746084613703
0.03943604299344142,0.9999379443174929,0.9952167672703262,0.30456318642632163
0.042796949483684586,0.9999347398592564,0.995156883464134,0.34556024715817857
0.039632395175186665,0.9999344182622202,0.9951094050390072,0.3262897012684641
0.041210200251274885,0.9999336638866656,0.9952495339715816,0.3207043273415012
0.04009315897818602,0.9999367004891864,0.9952951915617828,0.3409568657695181
0.041406412680577626,0.99993213886118,0.9952531808043471,0.3398018734376612
0.0400400530500272,0.9999327124070484,0.9949035461678366,0.3343559100614494
0.04011356283479448,0.9999333556470312,0.9951132273229151,0.32291602885880893
0.040809669751003065,0.9999306405983984,0.995039237204486,0.3154978427841157
0.039577891722602586,0.9999365374072658,0.9952014869457806,0.3370608924007305
0.0401209697142482,0.9999370625129564,0.9953040290184648,0.32555469885071564
0.040871719835483405,0.9999318512678984,0.9951694907707916,0.35497209686925696
0.04093167363332592,0.9999343638545656,0.9952284633410388,0.31882991574280745
0.040009587017557115,0.9999364245920936,0.9950494548882728,0.3193449951402097
0.04164049802180417,0.9999355471329708,0.9952818040129744,0.32749380927041993
0.04036958930949716,0.9999346177913452,0.9953486822446228,0.3394974418513429
0.041383633032446326,0.9999343972930714,0.9952608194283452,0.31918473470141284
0.04019601677588322,0.9999338007217196,0.995110554769696,0.32535370920853124
0.042236821694051165,0.9999337376282452,0.9951803400093606,0.3311416785146145
0.03992308025563515,0.9999321711903708,0.9950135380316047,0.3143252774319069
0.040876471418529216,0.9999401672943792,0.9953737755671324,0.3213594495133556
0.040589978911356434,0.9999308834633936,0.9949924145101366,0.3420774092669285
0.041064578206165575,0.9999340129442588,0.994925149218366,0.3393172231222589
0.03951206832217409,0.999933030602426,0.9949680467102788,0.32675848997846674
0.04134492160586736,0.9999363423729344,0.9953916888327572,0.3205548930498909
0.04074342709324705,0.9999327822971912,0.9950117859952256,0.334777483937877
0.04116869377584545,0.999936257885358,0.9953229824375662,0.3184172588611532
0.0400912024439907,0.9999367788396948,0.995247417684238,0.2869984675487779
0.04153666195700936,0.9999337962182596,0.9951756547972612,0.3256035229951141
0.03967837372877683,0.9999302656490459,0.9947546203428904,0.3276868015360885
0.03989471050980295,0.9999386079024482,0.995068290713394,0.3167181659785182
0.040777386936780215,0.999930163123422,0.9949262853012238,0.33619829320403416
0.040322492736366816,0.9999340163049348,0.9950872562839927,0.3075154585316661
0.03991581312862394,0.9999341418936608,0.9951617338110852,0.3512134530490958
0.0403584091140953,0.9999318103798492,0.9950842925358294,0.3606383731387783
0.0410689105318838,0.9999346587263844,0.9951860039220436,0.3545424327497635
0.03993775426210014,0.9999370126548278,0.9954314468854558,0.3255593435282518
0.040200069596716376,0.9999347897616924,0.9952000667210601,0.3081685147151464
0.04055993213621392,0.99993333593138,0.9950914367929854,0.33778154990381504
0.040321374716826584,0.9999343445708856,0.9950962096924232,0.31993846739613385
0.039900580112388916,0.9999339389774398,0.9951300470477904,0.33965912754973204
0.040637215236929286,0.9999341874639546,0.9950912209408302,0.3462297051546906
0.04046476072285552,0.9999295201513522,0.9947987544609066,0.3315374786059683
0.0398153311224497,0.9999341077651404,0.99524275390542,0.3166472176726403
0.040220473453324766,0.9999316222201496,0.9948043044143736,0.32815679916154233
0.04063819350402695,0.9999330676131936,0.9951328516451888,0.3366366787516573
0.03946595001614142,0.9999321320081778,0.9950660208868662,0.3126702165027608
0.03962666532504325,0.9999306895610132,0.9946035208199604,0.3411754327359431
0.04036092465806071,0.9999352606098983,0.995218669221362,0.3191386085259125
0.03990211738925667,0.9999337464322156,0.9948889655629792,0.3250485623021836
0.03948872966427272,0.9999354583759492,0.9949272042147091,0.3586583093404008
0.04011020877617391,0.999935417077232,0.995156125997624,0.3185467760127632
0.04033073813047569,0.9999247367581549,0.994757616591484,0.3171547224622799
0.039478387983525966,0.999935262606678,0.9951524469337608,0.32568431225455136
0.03973804802173428,0.9999347755281948,0.9951284491627332,0.3242605160426565
0.040327663576740135,0.999932436228998,0.9951733799449078,0.3045978546270418
0.03973161940937822,0.9999317602326347,0.995210652042172,0.33555935689981903
0.03957397865421194,0.9999376076622,0.995101201815158,0.3392284074710632
0.04024842394182945,0.9999364419019816,0.9950879633770526,0.3328466161558401
0.04061038276796483,0.9999377186631376,0.995368353721247,0.32205517341484435
0.03933472247261202,0.9999333257280372,0.9950468165336414,0.33385723885379226
0.04001447835304542,0.9999336581130124,0.9948811513275982,0.3577970783733485
0.040304604423723835,0.9999299815285934,0.9946895455839608,0.34305495510893264
0.03951849693453016,0.9999356435981509,0.9949765846891528,0.3349054521252195
0.03966397922719697,0.9999382977401028,0.9953344211977408,0.32191697028488825
0.040247445674731784,0.999935355327434,0.9951709997324278,0.32692998575738474
0.03927910100048773,0.999932921198062,0.9951404804967956,0.3175996921137631
0.04056258743262184,0.9999335271584272,0.9950013506900828,0.300161857767174
0.03951388510392692,0.9999298875210104,0.9948029771827882,0.3467751906436974
0.031430883333263465,0.999942602260072,0.9946793579574164,0.30761282036336285
0.035676422784679224,0.9999377014229446,0.994777999153264,0.3320663279797871
0.039486493625192326,0.9999345005458986,0.9950907293423112,0.3424335421063903
0.04192824830095968,0.9999349058743126,0.995414666307874,0.35596979310339777
0.03818134556446709,0.9999333051698508,0.9950074438262329,0.32655639670583714
0.04021949518622711,0.9999340196910346,0.9951513669500984,0.3371743417754223
0.03825988643716519,0.9999311405146672,0.9948559984115172,0.3286564393704719
0.04047286636452188,0.9999296629975559,0.9948686158127352,0.35090272476324874
0.03873476523685945,0.9999326391546932,0.9948823577900214,0.3296572172600952
0.039478807240853536,0.9999307247225826,0.9947882090428952,0.34502559948897793
0.0363283679290505,0.9999379618404828,0.9948811224481559,0.31302736925215285
0.037048652017815625,0.9999353832292944,0.9951464410023646,0.3474610035947725
0.03735890244021742,0.9999390915736917,0.9949928758231876,0.31593385073933555
0.03730370022542071,0.9999371524678861,0.9949031526846436,0.3258786003410409
0.03716045397183429,0.9999370076303864,0.9948000028473238,0.3159424986197175
0.037165205554880086,0.999933687319506,0.9950484574387968,0.3140782749199792
0.03781603267971115,0.9999334780998588,0.9946844068258344,0.3339492039416677
0.036442405922149514,0.9999349991224504,0.9947984238351724,0.3129714117223408
0.03821977748616104,0.9999332110103412,0.9946739956150844,0.3433941671370827
0.03607276071167534,0.9999421498211856,0.9953447484360476,0.34438436079417584
0.03835799265181658,0.9999295984346848,0.9945988672645352,0.31978354534202863
0.03655434762861068,0.999935940466407,0.9948927034691278,0.3420338531419235
0.03956195994415493,0.9999311930028268,0.994927530355193,0.34042557785214583
0.03650459575907236,0.9999416248898384,0.995041627504062,0.3309642991391857
0.03846783807163992,0.9999353592833632,0.9951410820229052,0.3300007437491978
0.03796710507007886,0.9999369743801524,0.9951033984839536,0.32388873484139424
0.03826701381173389,0.9999348054272452,0.9948693185449408,0.3274154641403936
0.03696508005718671,0.999936952410465,0.9948365885150772,0.3401600097003977
0.03886669154260145,0.999938035869652,0.9952400269616144,0.30920187847247177
0.03739495857038841,0.9999415019461412,0.9953144163502584,0.3433967893425193
0.03761269287583977,0.9999372961351429,0.9949736665116726,0.3440910240338589
0.038333815479260035,0.999934791091612,0.995013872498731,0.31693391320410386
0.03781491466017098,0.9999378057627564,0.9949659207031356,0.3409037403241372
0.037236199795681914,0.9999364663864272,0.9950588325167308,0.3326124184249057
0.03773274022396725,0.9999388797647164,0.9949879796229129,0.3278707162796933
0.03817310017035822,0.9999352485320844,0.9947981866618408,0.34232352986217546
0.037351635313206205,0.9999324223990872,0.995046361037971,0.339054338978766
0.03759368654365655,0.9999327974048464,0.9947335264482702,0.34041293747974777
0.038492154996638966,0.999934553431402,0.9950231025639414,0.3349082839292101
0.03736840560630897,0.9999352050674608,0.9950442291404148,0.3092981663791142
0.03761199411362712,0.9999370177353302,0.9950617013909996,0.33198071224160586
0.03850403395425342,0.9999317974965388,0.9948758719202035,0.31641162198681594
0.03770786428919812,0.9999392812401134,0.995181912105536,0.3262673445018836
0.03717582674051187,0.9999339145795192,0.9949395442916876,0.3272650763214438
0.03785558262094527,0.9999327046703962,0.9946426891478872,0.3647799992023377
0.0383166259288297,0.9999363725397666,0.9951417436070692,0.33390822911616963
0.03759732010716218,0.9999378876629642,0.9949913559315784,0.33074880979774496
0.03753988185328508,0.9999344696514848,0.9949775350454816,0.3255018953918504
0.03863288570625992,0.9999377647459889,0.9950169224090348,0.3330744451873949
0.03753834457641733,0.9999364021810616,0.9948338769203788,0.32003083266087723
0.037422350049123004,0.9999363252833741,0.9950592571326012,0.32745685297203503
0.037648469501125686,0.9999338401410658,0.9951402923003172,0.34098022219008045
0.03492553291100145,0.9999405964972377,0.9949101093917951,0.3465580739833157
0.03583937413266139,0.9999320648371666,0.994508606950742,0.3343019466205007
0.03678451990144657,0.9999369711118838,0.9949879114881908,0.3250932051408804
0.03806087895901203,0.9999398690806436,0.9951717540665784,0.3346269594060809
0.03737497397110759,0.9999333776824884,0.9949724365264466,0.35115908975379984
0.037358762687774855,0.999938371826252,0.995031626994008,0.3428396271303185
0.03843471674276186,0.9999364660468734,0.9949419852189004,0.36408134269469977
0.0381680690824274,0.9999361116135036,0.9951103499330876,0.3101701982769647
0.037911064340626986,0.9999389517622188,0.9951525987153104,0.3373648026359446
0.03811971473731432,0.9999409875411814,0.9954590144678078,0.328250178704006
0.038531844690315585,0.9999339778955972,0.995061481825586,0.31110965048214195
0.03803642228157042,0.9999386469986609,0.9952303073579892,0.3407734712027829
0.03817002561662272,0.9999314623481824,0.994932134076742,0.3635078993893412
0.03881679992062062,0.9999336023839052,0.9950835938185384,0.32222144791899315
0.03609903417086971,0.9999353542513496,0.9945588390649652,0.31406397060354424
0.03977843647762355,0.9999371851310253,0.995409239988344,0.3240916036661939
0.03666628933507185,0.9999366842745836,0.9948991374536784,0.33330142110125954
0.03836903309477594,0.9999375683622328,0.9949943687603218,0.3457517332030965
0.037792973526694834,0.9999402784837376,0.995033959792372,0.3248947000843173
0.03693475377715913,0.9999334305990716,0.9947128473692546,0.2984893719042083
0.03909700356787985,0.9999361479360841,0.9952481231572216,0.315561490067558
0.035045859764014003,0.9999363443845573,0.9946757304491868,0.3157214616030802
0.039187563150634964,0.9999375227352592,0.9950634670335352,0.3181610425870568
0.04135568254394165,0.9999285889912258,0.9948719432389768,0.33831049526508433
0.03649984417602661,0.9999327641072956,0.9947203279423708,0.34167383874712026
0.03939970735838536,0.9999329391653664,0.9948699931177158,0.34100981280393994
0.03753792531908976,0.9999336875718902,0.9948873970940468,0.31195420521757433
0.036469378143556525,0.9999333223462604,0.9944804889343988,0.3304810638867389
0.03826184297136051,0.9999331721395024,0.9953122920549428,0.34079404008193737
0.036547360006484536,0.9999377290157798,0.9951699513420114,0.33814607037901623
0.03879499853958698,0.9999338443272104,0.9952159955418156,0.29438502805439704
0.036156472424746816,0.9999359022180886,0.9949491334236498,0.33775134374639354
0.03821949798127597,0.9999347467036364,0.995090630674389,0.31500478418746203
0.0387158986571188,0.9999331807541316,0.994974119986204,0.3113250172993859
0.035584325925056365,0.9999344105731998,0.9946530842784472,0.3261952975489761
0.03884181560783232,0.9999314389148324,0.9947854866459622,0.33882177683093045
0.03895054300811543,0.9999354751675964,0.9949368248769516,0.32890269172194564
0.036481257101170984,0.9999343353469416,0.9946359703338634,0.327254632286328
0.03918211280537656,0.9999360050139371,0.9950196753749676,0.3340259554079195
0.037046555731177794,0.9999381933157696,0.9952100078062024,0.32201147295153904
0.03651088461898591,0.9999318055527324,0.9942580061347684,0.3665661782220046
0.03952129198338064,0.9999363587091924,0.99513450951762,0.3060995773813245
0.03663694132214199,0.999932664951198,0.9945188043021972,0.35244847968635656
0.03806646905671293,0.9999406632844632,0.9954017880090342,0.3075222997939966
0.036769007380326485,0.9999337700066956,0.9947826602831792,0.3287411095904861
0.03755385709753742,0.9999355805157452,0.9949998276395732,0.3532120476874218
0.03967418115550117,0.9999314707551804,0.9949225866344668,0.3444033530837795
0.038255274606561945,0.999938739711956,0.9950577989740776,0.3109859904251051
0.038861939959555634,0.9999349084959436,0.9952628858370662,0.3318179494562261
0.03915066850580881,0.9999318618314456,0.9950318341310718,0.32956998869792786
0.038560354188590364,0.9999332852399156,0.9949750150187416,0.33098832499472225
0.03929670980824565,0.9999299592096444,0.9946380167343032,0.32464574832409043
0.0399237790178478,0.9999321682981482,0.9952613057196528,0.3537019789243043
0.039121460245321454,0.9999383556240329,0.9951413027402948,0.3311090499264858
0.039590469442429686,0.9999340293517862,0.995317576527302,0.3095229813663494
0.040279169479184564,0.9999346921242656,0.9951798142115976,0.3294159793560472
0.039517378914989985,0.9999320631385012,0.9950323736530192,0.34646652917478404
0.0394537915536419,0.9999382366360301,0.995327755873125,0.3050896433223826
0.04033479095130885,0.9999320648339464,0.9952295815785359,0.3058714709246082
0.0399953322684197,0.9999315392125,0.9949134510550792,0.3212796327592921
0.03990714847718749,0.9999316282654612,0.9948595887860496,0.32128516975094823
0.04022187097775001,0.9999380472085798,0.9954281465240572,0.30780455130327183
0.040504170911647125,0.9999325359634388,0.9950220403583052,0.3167794304918884
0.03986815754572351,0.9999306581684776,0.9950777432462594,0.33973327627471245
0.04000301865275849,0.9999319139125504,0.9951825414443184,0.3202042092616655
0.040575724162219017,0.9999331318904509,0.9951222102818446,0.31969970359104244
0.03977186811282493,0.999933003969739,0.9948146862841216,0.33043847536024284
0.03977745821052589,0.9999307949084122,0.9949168576914024,0.3172072133219099
0.04071729338649519,0.9999327431934898,0.9953194784619374,0.30494735373382725
0.03940753349516665,0.9999358144756012,0.9952012624830676,0.3113599569441085
0.03942514230292463,0.9999344211294308,0.9954111380199656,0.3062228315241598
0.04023347043047945,0.9999341811051454,0.9950135204629188,0.3328192481424723
0.03933849578856016,0.9999358755788428,0.9950589659071908,0.32424900006935925
0.0391102800499196,0.9999347728305524,0.9949845589381591,0.3315628634739165
0.03973734925952169,0.9999309910970084,0.9949663267799478,0.33745717902201905
0.03913599449934388,0.99993514634847,0.9949210273869504,0.33461613921999445
0.03900225141184907,0.9999334366849244,0.9947154233143936,0.3046575740088148
0.03952017396384047,0.9999335619717108,0.9950154752353436,0.3291089316394805
0.0393635114757718,0.9999278567665284,0.9948451159413241,0.32876592274041155
0.03867439218168936,0.999937251918182,0.9951476530326436,0.34750585185788685
0.03941815468079843,0.9999312921123162,0.9950470125570432,0.32381365034083953
0.03978346756555437,0.9999305466853072,0.9952278072607562,0.3295921319202274
0.03809134499148212,0.999936142083941,0.995129870402894,0.3309800063891605
0.03995606183207065,0.9999322287535436,0.995104996608866,0.30782697125502445
0.03722613761982027,0.999932740441576,0.9951661986137498,0.33429330577775657
0.03920601047304803,0.9999356731211599,0.9951436093127772,0.3244362293671309
0.03824046084765445,0.9999327763453244,0.9947549460609959,0.320288960039776
0.037901561174535435,0.9999361728119606,0.9952308035970592,0.34218906614423145
0.040405785192110716,0.999929377898398,0.9951793827320004,0.34269695001812417
0.037907291024678914,0.9999333885357359,0.9949697161396654,0.3086701662062373
0.037577335507881365,0.9999375785212568,0.9950239766896392,0.3179775028374491
0.04125561979509498,0.9999357138356698,0.9950987269582451,0.3176913099710092
0.03774769373531725,0.9999367467575608,0.9950368036509936,0.3054976745353585
0.039248774720460206,0.999934453614818,0.9953025653787976,0.35538923782464765
0.041043615339787086,0.9999338728103248,0.995248858612291,0.3134832560657556
0.03766146647828037,0.9999333745943344,0.9949478989625838,0.31935929758390524
0.03959578003524558,0.9999327648287052,0.9950265203707184,0.3112130361531996
0.04094341283849787,0.9999327941019328,0.9952608010741196,0.340213315138098
0.0389815680503556,0.9999320772165304,0.9949863853479668,0.3166485948542975
0.0407199486829031,0.9999326773930346,0.9951178546315644,0.319379658778591
0.040236684736657514,0.9999379758819091,0.995292781986174,0.3289124928189619
0.03953736351427081,0.9999338921041704,0.9949697120848884,0.3049331843303882
0.040333672931768684,0.9999332437839996,0.9950286701904156,0.31075015243112225
0.03859878611028425,0.9999368804376376,0.9950711886782896,0.3480418087324548
0.0400250995386772,0.999934109675956,0.9951660195835388,0.33094304483209097
0.03990952426871039,0.9999340367038922,0.9951114681591088,0.3361046909035771
0.038036562034012934,0.9999329496045352,0.9950192991255938,0.3240108537502959
0.04058969940647136,0.9999349647603792,0.9952083858159736,0.33755187012791155
0.03849942212365018,0.9999335979403738,0.9949343277639946,0.3434123403713405
0.03887647421357807,0.9999323535238972,0.9947969077483492,0.296079615941952
0.041198600798545454,0.999928703633269,0.9946948655194532,0.3377203512836315
0.0383198402350077,0.9999320907372592,0.9949252649977708,0.3045913081401993
0.03928091778224055,0.9999334249498188,0.9949131606633764,0.3247074294555224
0.040148221440540234,0.9999338639369678,0.9952087735073052,0.3164534446964739
0.039133339202935914,0.9999314202926816,0.9948078926080104,0.3289036268065236
0.03925925615364942,0.9999345647158908,0.9949841594019208,0.3331092856499347
0.04001867092632114,0.9999341514632148,0.995330269061406,0.3301791925699729
0.04024157607214582,0.9999363520604216,0.9953022442774072,0.32950134010990195
0.03942486279803956,0.9999361575539718,0.9952071679242932,0.32984264939974345
0.03981672864687494,0.9999325165533006,0.995431391867338,0.33193405864827874
0.04045875136782704,0.9999292422270388,0.9947673752827666,0.3351612047360659
0.03974196109012498,0.9999326927305056,0.995205872439574,0.3086347012653737
0.039684662588690384,0.999935020423418,0.9949580667143242,0.3249149251354568
0.04052681080733586,0.9999378830787958,0.9952010279542748,0.3233065621416049
0.04034163882099248,0.9999341708276872,0.9950307097810468,0.33198805307461376
0.03972393302503943,0.9999354906755802,0.9951885145474056,0.3264757752532777
0.039993096229339366,0.9999312784259252,0.9947683828126059,0.3375179741276164
0.04055881411667375,0.9999326572023411,0.9950875792928372,0.3271366628174792
0.039452394029216666,0.9999351695629964,0.9951028406381052,0.3465912308051424
0.03943730076542415,0.99993392238708,0.9953225312112468,0.30365066975232874
0.04031396783737287,0.9999365319363126,0.9952699484104988,0.3340674354097743
0.03957355939688437,0.9999313311079044,0.9948417156962214,0.31485813846260363
0.03939467627045454,0.9999327978991436,0.9951046214618142,0.3217437767390524
0.04014528663924724,0.9999363528102831,0.9952772736065988,0.3243504578699412
0.039668171800472635,0.9999333603778946,0.9949439394536904,0.3569038514346915
0.03959480176814792,0.999937034090724,0.9950503511125836,0.32566884749083297
0.040204960932204686,0.9999289544148056,0.9951037390460992,0.33472331261064353
0.04019979009183136,0.9999328949985942,0.9951986909144228,0.3113154957803061
0.03958306256297597,0.9999314642209336,0.9951190526702224,0.3174637989731407
0.03986927556526368,0.9999337714726986,0.9951968295177964,0.3187426845057803
0.04035002396754392,0.9999375281185772,0.9953635001729684,0.30419711744332684
0.039479086745738606,0.9999395482313128,0.9955442620507412,0.32536431661966675
0.03932787460292839,0.9999325306336769,0.9949734837018231,0.33923475226569244
0.04005654383824495,0.999936113058044,0.9949567307894672,0.3353597953026352
0.0397879396437151,0.9999312977820772,0.9949116828592376,0.3107418191186144
0.039532052921454924,0.9999351326964804,0.9952163026169424,0.33264214941062603
0.04037965148535885,0.9999307425418628,0.9950253447225804,0.3080129918988183
0.04006632650922157,0.9999359967700172,0.9950422241421868,0.31304800465602994
0.04044072330274154,0.9999348958516879,0.9948324807856316,0.3243079973403077
0.04107142607584927,0.9999367696166354,0.9952790262132408,0.3284859321993508
0.04037853346581863,0.9999322711489822,0.99517419670229,0.3259834102670138
0.040429962364667255,0.9999360064852846,0.9953388912094056,0.3233735192846842
0.041127466805301084,0.999931863621992,0.9950246002863801,0.3145611610030233
0.04614136518571002,0.9999326212418758,0.9954304664001954,0.3093971287835473
0.04986227396789325,0.9999276250305076,0.9956588011533012,0.3228524993764504
0.05953845358332253,0.9999181422693746,0.9960789969979671,0.31816955755423604
0.06339645951162112,0.9999149984245351,0.9960638460523956,0.2851469743538359
0.06756709165384436,0.9999079583603672,0.9961714967807372,0.2909358782838571
0.06617208277257666,0.9999129069520872,0.9962546676636204,0.305929246650373
0.06676421387154792,0.9999143899656904,0.9963837787487668,0.3172518556742664
0.06785512143788494,0.999912531999197,0.9960939861013486,0.3060619380084216
0.06844669352708613,0.9999018553141716,0.9962033837665822,0.3134972483669289
0.07421399732513825,0.9999038217971348,0.9964210831969303,0.31090399470686514
0.07275372405321215,0.9999119323076909,0.9964194976216392,0.3047760438049627
0.0734091630086465,0.9999099874978014,0.9964772432744016,0.3187562541113072
0.07361306182228802,0.9999140461553992,0.9963997153516544,0.30619551791221256
0.07321336983667134,0.9999084257744766,0.996460284632368,0.2930442988643192
0.07368056225202678,0.9999074824138864,0.9964649742208276,0.31789240637744165
0.07374107505963938,0.9999136234536716,0.9964907670214104,0.3091877125871779
0.07459454322612921,0.9999076897628192,0.9965955970757816,0.3335367201952978
0.07428191701220457,0.9999083027541212,0.9964296230259446,0.2890490722333208
0.07318975167388489,0.9999100754638872,0.9963683334263986,0.3078009052841921
0.07311065179141671,0.9999039888002758,0.9963488669814988,0.3172646071113451
0.07292855435880882,0.9999150880793748,0.99649280749513,0.3042273057072081
0.07313608673595592,0.9999126556507664,0.9964994345133994,0.2950455905893895
0.07312462703566901,0.9999112431377094,0.9964719318127802,0.3006978394376253
0.07287433041110977,0.9999085162200836,0.9962514081440568,0.3121287527209469
0.07307473541368817,0.9999063610832424,0.9963924111429108,0.30604715487042616
0.07394734966480379,0.9999068790543238,0.99640149769658,0.30392388399323944
0.07347736220059789,0.9999045537626452,0.9961625710998973,0.3320757849253646
0.0736143195942707,0.9999123239347496,0.9964340634950484,0.2957372024036344
0.07381360657730897,0.9999031531450208,0.9962443154601316,0.3166302539658121
0.07302749908811533,0.9999126500930252,0.9966313682924542,0.29364622784840194
0.07376818703348889,0.9999078129885236,0.9963772625107846,0.28030426582676005
0.073894802746415,0.9999092110238644,0.9962703732529432,0.27376049815448844
0.07329260947158202,0.99991002988559,0.9965714761170408,0.2985640837779197
0.07428974314898587,0.9999086550606584,0.9965442601062016,0.3035801504546841
0.0751074346901898,0.9999110765558712,0.9965805473940031,0.289786926084088
0.0649686744900084,0.9999137599785574,0.9960147731193985,0.3127547917509099
0.05755788196788211,0.9999230974019384,0.9960040573652288,0.31272741135112103
0.0537485098895816,0.9999304403092719,0.9960838925521828,0.3032573250091448
0.051489691161077294,0.9999241126724658,0.9958329781500072,0.3291077077101372
0.046520932819603365,0.9999286734380184,0.9952717555331202,0.31339172840407503
0.043974503564386064,0.9999264141445279,0.9950240623161604,0.3226916762262334
0.04279527245437434,0.9999303141233324,0.9948564041857606,0.320147916308796
0.03944289086312505,0.9999264450910822,0.9945466816387952,0.30223102994916257
0.0376824293446589,0.9999359545402496,0.9952634606078304,0.32275035017939496
0.03695096506049186,0.9999370940114272,0.9951800885548258,0.31630045905078075
0.03444436525139369,0.9999383785122457,0.9947912649201454,0.2956470076920218
0.03309645294325633,0.9999346887665927,0.9944290330160944,0.3246727704499014
0.03332383016724175,0.9999352426259044,0.9945352402841526,0.3319581448505432
0.032689773335513456,0.99993988576189,0.9948576767434122,0.3287103699780643
0.03131684534016446,0.999938635891764,0.9941679027760338,0.3484929957844505
0.031618850368457324,0.9999382449957762,0.9942879368644028,0.3446609363685442
0.03212950579343751,0.9999390603810112,0.994341727019298,0.33147212004447724
0.03080185758946605,0.9999392611642844,0.9943841329214971,0.32079313205096577
0.03082282045584453,0.9999410755623038,0.9944806337365916,0.3190297839360498
0.031406007398494334,0.9999414686121246,0.9947283867727787,0.3276382426261644
0.030328516066639583,0.99994051591477,0.994253594803878,0.315334802730334
0.030335363936323217,0.9999389426921133,0.9943285278171689,0.33969605264705394
0.031092402917471982,0.9999411958830424,0.9947288901516992,0.32643816982210105
0.0299752218919406,0.999940322783012,0.9941160481843884,0.3134806185044136
0.029964041696538737,0.999942653312458,0.9943478532476538,0.32723959662158725
0.030503206619793694,0.9999398006078896,0.9944976698621529,0.3585630049806104
0.030258220588050305,0.9999378906588979,0.9940281699404347,0.3304598346402657
0.02992225571622428,0.9999413640436072,0.9945913144473288,0.3149298826294909
0.030307972457588626,0.9999387917638858,0.99430279418307,0.329913224943
0.030156201305008318,0.9999375500242321,0.9940766022978732,0.32043002911056945
0.029633247665086043,0.9999421128157104,0.9947526357112232,0.33406286079790026
0.03022565826894238,0.9999444318984484,0.994467770800884,0.31943295760791696
0.030960756116615057,0.999940527861072,0.994454567630694,0.3273635891739323
0.030246201877993345,0.9999421823604656,0.9943788015749396,0.3364722366212129
0.030474976626404,0.9999413776514232,0.994501297649914,0.3283246007965865
0.03220203731110713,0.999937977784119,0.9945569784257982,0.3224591666541442
0.032611931225028014,0.9999418068531588,0.9947534645864896,0.3363247820553837
